Date|symbol|sector|quantity|buy_price|price
2024-01-03|WBD|Broadcasting - Communication Services|2|11.3|11.3
2024-01-11|CVX|Integrated Oil & Gas - Energy|6|149.48|145.28
2024-01-11|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|93.9
2024-01-11|ZTS|Pharmaceuticals - Health Care|5|196.57|196.71
2024-01-11|ZBH|Health Care Equipment - Health Care|8|121.39|122.38
2024-01-11|YUM|Restaurants - Consumer Discretionary|7|129.03|129.0
2024-01-11|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.67
2024-01-11|XOM|Integrated Oil & Gas - Energy|1|102.36|98.67
2024-01-11|XEL|Multi-Utilities - Utilities|15|63.47|61.0
2024-01-11|WY|Timber REITs - Real Estate|28|34.79|33.85
2024-01-11|WTW|Insurance Brokers - Financials|4|239.95|247.07
2024-01-11|WST|Health Care Supplies - Health Care|1|348.69|354.63
2024-01-11|WRB|Property & Casualty Insurance - Financials|5|48.1|48.59
2024-01-11|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|155.39
2024-01-11|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|34.07
2024-01-11|WBD|Broadcasting - Communication Services|2|10.54|10.54
2024-01-16|CVX|Integrated Oil & Gas - Energy|6|149.48|143.69
2024-01-16|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|94.56
2024-01-16|ZTS|Pharmaceuticals - Health Care|5|196.57|192.99
2024-01-16|ZBH|Health Care Equipment - Health Care|8|121.39|122.64
2024-01-16|YUM|Restaurants - Consumer Discretionary|7|129.03|129.81
2024-01-16|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|110.96
2024-01-16|XOM|Integrated Oil & Gas - Energy|1|102.36|97.69
2024-01-16|XEL|Multi-Utilities - Utilities|15|63.47|60.91
2024-01-16|WY|Timber REITs - Real Estate|28|34.79|33.07
2024-01-16|WTW|Insurance Brokers - Financials|4|239.95|245.79
2024-01-16|WST|Health Care Supplies - Health Care|1|348.69|346.5
2024-01-16|WRB|Property & Casualty Insurance - Financials|5|48.1|48.87
2024-01-16|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|154.12
2024-01-16|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.11
2024-01-16|WBD|Broadcasting - Communication Services|2|10.54|10.35
2024-01-16|WBD|Broadcasting - Communication Services|1|10.35|10.35
2024-01-17|CVX|Integrated Oil & Gas - Energy|6|149.48|143.12
2024-01-17|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|91.16
2024-01-17|ZTS|Pharmaceuticals - Health Care|5|196.57|190.9
2024-01-17|ZBH|Health Care Equipment - Health Care|8|121.39|122.23
2024-01-17|YUM|Restaurants - Consumer Discretionary|7|129.03|129.08
2024-01-17|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|109.69
2024-01-17|WTW|Insurance Brokers - Financials|4|239.95|247.07
2024-01-17|WST|Health Care Supplies - Health Care|1|348.69|339.51
2024-01-17|WRB|Property & Casualty Insurance - Financials|5|48.1|49.15
2024-01-17|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|152.0
2024-01-17|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|32.71
2024-01-17|WBD|Broadcasting - Communication Services|2|10.54|10.16
2024-01-17|WBD|Broadcasting - Communication Services|1|10.35|10.16
2024-01-17|FOXA|Broadcasting - Communication Services|31|30.64|30.64
2024-01-17|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|53.69
2024-01-17|WY|Timber REITs - Real Estate|1|32.47|32.47
2024-01-17|HBAN|Regional Banks - Financials|1|12.24|12.24
2024-01-18|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|94.1
2024-01-18|ZTS|Pharmaceuticals - Health Care|5|196.57|190.5
2024-01-18|ZBH|Health Care Equipment - Health Care|8|121.39|123.83
2024-01-18|YUM|Restaurants - Consumer Discretionary|7|129.03|130.46
2024-01-18|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.4
2024-01-18|WTW|Insurance Brokers - Financials|4|239.95|247.77
2024-01-18|WST|Health Care Supplies - Health Care|1|348.69|342.87
2024-01-18|WRB|Property & Casualty Insurance - Financials|5|48.1|49.59
2024-01-18|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|151.8
2024-01-18|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|32.75
2024-01-18|WBD|Broadcasting - Communication Services|2|10.54|10.28
2024-01-18|WBD|Broadcasting - Communication Services|1|10.35|10.28
2024-01-18|FOXA|Broadcasting - Communication Services|31|30.64|30.87
2024-01-18|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|54.41
2024-01-18|WY|Timber REITs - Real Estate|1|32.47|32.59
2024-01-18|HBAN|Regional Banks - Financials|1|12.24|12.24
2024-01-18|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|249.59
2024-01-18|XOM|Integrated Oil & Gas - Energy|1|96.8|96.8
2024-01-24|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|94.29
2024-01-24|ZBH|Health Care Equipment - Health Care|8|121.39|120.52
2024-01-24|YUM|Restaurants - Consumer Discretionary|7|129.03|129.44
2024-01-24|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.7
2024-01-24|WTW|Insurance Brokers - Financials|4|239.95|250.99
2024-01-24|WST|Health Care Supplies - Health Care|1|348.69|348.71
2024-01-24|WRB|Property & Casualty Insurance - Financials|5|48.1|51.79
2024-01-24|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|155.1
2024-01-24|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.27
2024-01-24|WBD|Broadcasting - Communication Services|2|10.54|10.41
2024-01-24|WBD|Broadcasting - Communication Services|1|10.35|10.41
2024-01-24|FOXA|Broadcasting - Communication Services|31|30.64|31.41
2024-01-24|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|53.5
2024-01-24|WY|Timber REITs - Real Estate|1|32.47|33.13
2024-01-24|HBAN|Regional Banks - Financials|1|12.24|13.08
2024-01-24|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|254.17
2024-01-24|XOM|Integrated Oil & Gas - Energy|1|96.8|99.6
2024-01-24|ZTS|Pharmaceuticals - Health Care|5|186.07|186.07
2024-01-25|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|96.41
2024-01-25|ZBH|Health Care Equipment - Health Care|8|121.39|121.96
2024-01-25|YUM|Restaurants - Consumer Discretionary|7|129.03|130.22
2024-01-25|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|112.98
2024-01-25|WTW|Insurance Brokers - Financials|4|239.95|250.72
2024-01-25|WST|Health Care Supplies - Health Care|1|348.69|354.22
2024-01-25|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|157.27
2024-01-25|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.79
2024-01-25|WBD|Broadcasting - Communication Services|2|10.54|10.58
2024-01-25|WBD|Broadcasting - Communication Services|1|10.35|10.58
2024-01-25|FOXA|Broadcasting - Communication Services|31|30.64|32.13
2024-01-25|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|54.28
2024-01-25|WY|Timber REITs - Real Estate|1|32.47|33.32
2024-01-25|HBAN|Regional Banks - Financials|1|12.24|12.94
2024-01-25|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|256.99
2024-01-25|XOM|Integrated Oil & Gas - Energy|1|96.8|102.13
2024-01-25|ZTS|Pharmaceuticals - Health Care|5|186.07|187.32
2024-01-25|PG|Personal Care Products - Consumer Staples|1|155.62|155.62
2024-01-25|XOM|Integrated Oil & Gas - Energy|1|102.13|102.13
2024-01-25|VTRS|Pharmaceuticals - Health Care|2|11.74|11.74
2024-02-07|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|99.83
2024-02-07|ZBH|Health Care Equipment - Health Care|8|121.39|127.55
2024-02-07|YUM|Restaurants - Consumer Discretionary|7|129.03|129.64
2024-02-07|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.35
2024-02-07|WTW|Insurance Brokers - Financials|4|239.95|271.79
2024-02-07|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.59
2024-02-07|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.83
2024-02-07|FOXA|Broadcasting - Communication Services|31|30.64|29.47
2024-02-07|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.46
2024-02-07|WY|Timber REITs - Real Estate|1|32.47|32.86
2024-02-07|HBAN|Regional Banks - Financials|1|12.24|12.35
2024-02-07|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|247.11
2024-02-07|XOM|Integrated Oil & Gas - Energy|1|96.8|102.22
2024-02-07|ZTS|Pharmaceuticals - Health Care|5|186.07|197.09
2024-02-07|PG|Personal Care Products - Consumer Staples|1|155.62|159.12
2024-02-07|XOM|Integrated Oil & Gas - Energy|1|102.13|102.22
2024-02-07|VTRS|Pharmaceuticals - Health Care|2|11.74|11.74
2024-02-07|CPRT|Diversified Support Services - Industrials|8|50.85|50.85
2024-02-07|WY|Timber REITs - Real Estate|1|32.86|32.86
2024-02-08|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|106.11
2024-02-08|ZBH|Health Care Equipment - Health Care|8|121.39|123.04
2024-02-08|YUM|Restaurants - Consumer Discretionary|7|129.03|130.4
2024-02-08|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|122.38
2024-02-08|WTW|Insurance Brokers - Financials|4|239.95|270.11
2024-02-08|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.68
2024-02-08|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.46
2024-02-08|WY|Timber REITs - Real Estate|1|32.47|33.01
2024-02-08|HBAN|Regional Banks - Financials|1|12.24|12.32
2024-02-08|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|247.12
2024-02-08|XOM|Integrated Oil & Gas - Energy|1|96.8|103.97
2024-02-08|ZTS|Pharmaceuticals - Health Care|5|186.07|195.75
2024-02-08|PG|Personal Care Products - Consumer Staples|1|155.62|158.64
2024-02-08|XOM|Integrated Oil & Gas - Energy|1|102.13|103.97
2024-02-08|VTRS|Pharmaceuticals - Health Care|2|11.74|11.56
2024-02-08|CPRT|Diversified Support Services - Industrials|8|50.85|50.96
2024-02-08|WY|Timber REITs - Real Estate|1|32.86|33.01
2024-02-08|SNPS|Application Software - Information Technology|1|570.69|570.69
2024-02-08|EG|Reinsurance - Financials|1|354.56|354.56
2024-02-08|PLTR|Internet Services & Infrastructure - Information Technology|2|24.51|24.51
2024-02-08|WBD|Broadcasting - Communication Services|1|9.83|9.83
2024-02-15|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|105.73
2024-02-15|ZBH|Health Care Equipment - Health Care|8|121.39|124.4
2024-02-15|YUM|Restaurants - Consumer Discretionary|7|129.03|135.4
2024-02-15|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|124.42
2024-02-15|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|171.31
2024-02-15|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.43
2024-02-15|WY|Timber REITs - Real Estate|1|32.47|33.42
2024-02-15|HBAN|Regional Banks - Financials|1|12.24|12.84
2024-02-15|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|283.75
2024-02-15|XOM|Integrated Oil & Gas - Energy|1|96.8|103.73
2024-02-15|ZTS|Pharmaceuticals - Health Care|5|186.07|189.65
2024-02-15|PG|Personal Care Products - Consumer Staples|1|155.62|157.01
2024-02-15|XOM|Integrated Oil & Gas - Energy|1|102.13|103.73
2024-02-15|VTRS|Pharmaceuticals - Health Care|2|11.74|12.82
2024-02-15|CPRT|Diversified Support Services - Industrials|8|50.85|49.73
2024-02-15|WY|Timber REITs - Real Estate|1|32.86|33.42
2024-02-15|SNPS|Application Software - Information Technology|1|570.69|557.83
2024-02-15|EG|Reinsurance - Financials|1|354.56|374.38
2024-02-15|PLTR|Internet Services & Infrastructure - Information Technology|2|24.51|25.41
2024-02-15|WBD|Broadcasting - Communication Services|1|9.83|10.14
2024-02-15|CRL|Life Sciences Tools & Services - Health Care|4|245.4|245.4
2024-02-15|XOM|Integrated Oil & Gas - Energy|1|103.73|103.73
2024-02-15|WBD|Broadcasting - Communication Services|3|10.14|10.14
2024-02-21|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|102.38
2024-02-21|ZBH|Health Care Equipment - Health Care|8|121.39|128.35
2024-02-21|YUM|Restaurants - Consumer Discretionary|7|129.03|135.23
2024-02-21|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.49
2024-02-21|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|166.05
2024-02-21|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|57.9
2024-02-21|WY|Timber REITs - Real Estate|1|32.47|33.16
2024-02-21|HBAN|Regional Banks - Financials|1|12.24|12.87
2024-02-21|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|274.43
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|96.8|104.85
2024-02-21|ZTS|Pharmaceuticals - Health Care|5|186.07|188.38
2024-02-21|PG|Personal Care Products - Consumer Staples|1|155.62|160.4
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|102.13|104.85
2024-02-21|VTRS|Pharmaceuticals - Health Care|2|11.74|13.26
2024-02-21|CPRT|Diversified Support Services - Industrials|8|50.85|48.89
2024-02-21|WY|Timber REITs - Real Estate|1|32.86|33.16
2024-02-21|SNPS|Application Software - Information Technology|1|570.69|543.57
2024-02-21|EG|Reinsurance - Financials|1|354.56|361.9
2024-02-21|WBD|Broadcasting - Communication Services|1|9.83|9.57
2024-02-21|CRL|Life Sciences Tools & Services - Health Care|4|245.4|241.1
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|103.73|104.85
2024-02-21|XEL|Multi-Utilities - Utilities|1|59.81|59.81
2024-02-21|WBD|Broadcasting - Communication Services|1|9.57|9.57
2024-02-23|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|104.16
2024-02-23|ZBH|Health Care Equipment - Health Care|8|121.39|129.18
2024-02-23|YUM|Restaurants - Consumer Discretionary|7|129.03|138.32
2024-02-23|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|125.63
2024-02-23|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.54
2024-02-23|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|58.52
2024-02-23|WY|Timber REITs - Real Estate|1|32.47|33.38
2024-02-23|HBAN|Regional Banks - Financials|1|12.24|12.86
2024-02-23|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|274.99
2024-02-23|XOM|Integrated Oil & Gas - Energy|1|96.8|103.84
2024-02-23|ZTS|Pharmaceuticals - Health Care|5|186.07|197.21
2024-02-23|PG|Personal Care Products - Consumer Staples|1|155.62|161.03
2024-02-23|XOM|Integrated Oil & Gas - Energy|1|102.13|103.84
2024-02-23|CPRT|Diversified Support Services - Industrials|8|50.85|51.38
2024-02-23|WY|Timber REITs - Real Estate|1|32.86|33.38
2024-02-23|SNPS|Application Software - Information Technology|1|570.69|575.65
2024-02-23|EG|Reinsurance - Financials|1|354.56|370.88
2024-02-23|CRL|Life Sciences Tools & Services - Health Care|4|245.4|247.71
2024-02-23|XOM|Integrated Oil & Gas - Energy|1|103.73|103.84
2024-02-23|XEL|Multi-Utilities - Utilities|1|59.81|59.33
2024-02-23|WY|Timber REITs - Real Estate|1|33.38|33.38
2024-02-23|WBD|Broadcasting - Communication Services|1|8.61|8.61
2024-02-29|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|105.2
2024-02-29|ZBH|Health Care Equipment - Health Care|8|121.39|124.36
2024-02-29|YUM|Restaurants - Consumer Discretionary|7|129.03|138.42
2024-02-29|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|127.05
2024-02-29|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.23
2024-02-29|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|58.61
2024-02-29|WY|Timber REITs - Real Estate|1|32.47|34.38
2024-02-29|HBAN|Regional Banks - Financials|1|12.24|13.04
2024-02-29|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|279.48
2024-02-29|XOM|Integrated Oil & Gas - Energy|1|96.8|104.52
2024-02-29|ZTS|Pharmaceuticals - Health Care|5|186.07|198.33
2024-02-29|PG|Personal Care Products - Consumer Staples|1|155.62|158.94
2024-02-29|XOM|Integrated Oil & Gas - Energy|1|102.13|104.52
2024-02-29|CPRT|Diversified Support Services - Industrials|8|50.85|53.15
2024-02-29|WY|Timber REITs - Real Estate|1|32.86|34.38
2024-02-29|SNPS|Application Software - Information Technology|1|570.69|573.73
2024-02-29|EG|Reinsurance - Financials|1|354.56|368.88
2024-02-29|CRL|Life Sciences Tools & Services - Health Care|4|245.4|254.19
2024-02-29|XOM|Integrated Oil & Gas - Energy|1|103.73|104.52
2024-02-29|WY|Timber REITs - Real Estate|1|33.38|34.38
2024-02-29|WBD|Broadcasting - Communication Services|1|8.61|8.79
2024-02-29|XEL|Multi-Utilities - Utilities|1|52.69|52.69
2024-03-01|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|101.21
2024-03-01|ZBH|Health Care Equipment - Health Care|8|121.39|124.01
2024-03-01|YUM|Restaurants - Consumer Discretionary|7|129.03|137.42
2024-03-01|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|127.94
2024-03-01|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|173.21
2024-03-01|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|58.76
2024-03-01|WY|Timber REITs - Real Estate|1|32.47|34.91
2024-03-01|HBAN|Regional Banks - Financials|1|12.24|12.95
2024-03-01|XOM|Integrated Oil & Gas - Energy|1|96.8|105.84
2024-03-01|ZTS|Pharmaceuticals - Health Care|5|186.07|190.82
2024-03-01|PG|Personal Care Products - Consumer Staples|1|155.62|158.85
2024-03-01|XOM|Integrated Oil & Gas - Energy|1|102.13|105.84
2024-03-01|CPRT|Diversified Support Services - Industrials|8|50.85|53.58
2024-03-01|WY|Timber REITs - Real Estate|1|32.86|34.91
2024-03-01|SNPS|Application Software - Information Technology|1|570.69|591.35
2024-03-01|EG|Reinsurance - Financials|1|354.56|369.92
2024-03-01|CRL|Life Sciences Tools & Services - Health Care|4|245.4|264.38
2024-03-01|XOM|Integrated Oil & Gas - Energy|1|103.73|105.84
2024-03-01|WY|Timber REITs - Real Estate|1|33.38|34.91
2024-03-01|WBD|Broadcasting - Communication Services|1|8.61|8.67
2024-03-01|NTAP|Technology Hardware, Storage & Peripherals - Information Technology|8|105.31|105.31
2024-03-01|MET|Life & Health Insurance - Financials|1|69.73|69.73
2024-03-01|WBD|Broadcasting - Communication Services|1|8.67|8.67
2024-03-04|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|99.73
2024-03-04|ZBH|Health Care Equipment - Health Care|8|121.39|125.51
2024-03-04|YUM|Restaurants - Consumer Discretionary|7|129.03|138.55
2024-03-04|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|127.85
2024-03-04|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|173.75
2024-03-04|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|59.3
2024-03-04|WY|Timber REITs - Real Estate|1|32.47|35.36
2024-03-04|HBAN|Regional Banks - Financials|1|12.24|13.36
2024-03-04|XOM|Integrated Oil & Gas - Energy|1|96.8|104.36
2024-03-04|ZTS|Pharmaceuticals - Health Care|5|186.07|187.86
2024-03-04|PG|Personal Care Products - Consumer Staples|1|155.62|159.56
2024-03-04|XOM|Integrated Oil & Gas - Energy|1|102.13|104.36
2024-03-04|CPRT|Diversified Support Services - Industrials|8|50.85|54.1
2024-03-04|WY|Timber REITs - Real Estate|1|32.86|35.36
2024-03-04|SNPS|Application Software - Information Technology|1|570.69|594.32
2024-03-04|EG|Reinsurance - Financials|1|354.56|367.5
2024-03-04|CRL|Life Sciences Tools & Services - Health Care|4|245.4|258.92
2024-03-04|XOM|Integrated Oil & Gas - Energy|1|103.73|104.36
2024-03-04|WY|Timber REITs - Real Estate|1|33.38|35.36
2024-03-04|NTAP|Technology Hardware, Storage & Peripherals - Information Technology|8|105.31|103.33
2024-03-04|MET|Life & Health Insurance - Financials|1|69.73|69.91
2024-03-04|WBD|Broadcasting - Communication Services|2|8.11|8.11
2024-03-13|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|102.33
2024-03-13|ZBH|Health Care Equipment - Health Care|8|121.39|126.59
2024-03-13|YUM|Restaurants - Consumer Discretionary|7|129.03|138.36
2024-03-13|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|128.02
2024-03-13|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|61.28
2024-03-13|WY|Timber REITs - Real Estate|1|32.47|34.56
2024-03-13|HBAN|Regional Banks - Financials|1|12.24|13.44
2024-03-13|XOM|Integrated Oil & Gas - Energy|1|96.8|109.53
2024-03-13|PG|Personal Care Products - Consumer Staples|1|155.62|162.3
2024-03-13|XOM|Integrated Oil & Gas - Energy|1|102.13|109.53
2024-03-13|CPRT|Diversified Support Services - Industrials|8|50.85|56.25
2024-03-13|WY|Timber REITs - Real Estate|1|32.86|34.56
2024-03-13|SNPS|Application Software - Information Technology|1|570.69|561.2
2024-03-13|EG|Reinsurance - Financials|1|354.56|386.04
2024-03-13|CRL|Life Sciences Tools & Services - Health Care|4|245.4|261.18
2024-03-13|XOM|Integrated Oil & Gas - Energy|1|103.73|109.53
2024-03-13|WY|Timber REITs - Real Estate|1|33.38|34.56
2024-03-13|NTAP|Technology Hardware, Storage & Peripherals - Information Technology|8|105.31|103.19
2024-03-13|MET|Life & Health Insurance - Financials|1|69.73|72.67
2024-03-13|WBD|Broadcasting - Communication Services|2|8.11|8.85
2024-03-13|AVB|Multi-Family Residential REITs - Real Estate|5|186.24|186.24
2024-03-13|HPQ|Technology Hardware, Storage & Peripherals - Information Technology|5|30.75|30.75
2024-03-13|SWKS|Semiconductors - Information Technology|5|107.38|107.38
2024-03-13|WBD|Broadcasting - Communication Services|2|8.85|8.85
2024-03-14|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|101.0
2024-03-14|ZBH|Health Care Equipment - Health Care|8|121.39|125.73
2024-03-14|YUM|Restaurants - Consumer Discretionary|7|129.03|137.16
2024-03-14|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|127.96
2024-03-14|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|61.02
2024-03-14|WY|Timber REITs - Real Estate|1|32.47|34.26
2024-03-14|HBAN|Regional Banks - Financials|1|12.24|13.06
2024-03-14|PG|Personal Care Products - Consumer Staples|1|155.62|161.5
2024-03-14|XOM|Integrated Oil & Gas - Energy|1|102.13|111.47
2024-03-14|CPRT|Diversified Support Services - Industrials|8|50.85|56.42
2024-03-14|WY|Timber REITs - Real Estate|1|32.86|34.26
2024-03-14|SNPS|Application Software - Information Technology|1|570.69|559.31
2024-03-14|EG|Reinsurance - Financials|1|354.56|388.31
2024-03-14|CRL|Life Sciences Tools & Services - Health Care|4|245.4|260.5
2024-03-14|XOM|Integrated Oil & Gas - Energy|1|103.73|111.47
2024-03-14|WY|Timber REITs - Real Estate|1|33.38|34.26
2024-03-14|NTAP|Technology Hardware, Storage & Peripherals - Information Technology|8|105.31|102.13
2024-03-14|MET|Life & Health Insurance - Financials|1|69.73|71.9
2024-03-14|WBD|Broadcasting - Communication Services|2|8.11|8.53
2024-03-14|AVB|Multi-Family Residential REITs - Real Estate|5|186.24|182.38
2024-03-14|HPQ|Technology Hardware, Storage & Peripherals - Information Technology|5|30.75|30.61
2024-03-14|SWKS|Semiconductors - Information Technology|5|107.38|105.13
2024-03-14|WBD|Broadcasting - Communication Services|2|8.85|8.53
2024-03-14|DD|Specialty Chemicals - Materials|3|30.88|30.88
2024-03-14|WBD|Broadcasting - Communication Services|2|8.53|8.53
2024-03-26|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|100.58
2024-03-26|ZBH|Health Care Equipment - Health Care|8|121.39|127.87
2024-03-26|YUM|Restaurants - Consumer Discretionary|7|129.03|134.8
2024-03-26|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|127.9
2024-03-26|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|60.51
2024-03-26|WY|Timber REITs - Real Estate|1|32.47|35.45
2024-03-26|HBAN|Regional Banks - Financials|1|12.24|13.34
2024-03-26|PG|Personal Care Products - Consumer Staples|1|155.62|160.55
2024-03-26|XOM|Integrated Oil & Gas - Energy|1|102.13|113.79
2024-03-26|CPRT|Diversified Support Services - Industrials|8|50.85|57.22
2024-03-26|WY|Timber REITs - Real Estate|1|32.86|35.45
2024-03-26|SNPS|Application Software - Information Technology|1|570.69|584.32
2024-03-26|EG|Reinsurance - Financials|1|354.56|388.31
2024-03-26|CRL|Life Sciences Tools & Services - Health Care|4|245.4|265.44
2024-03-26|XOM|Integrated Oil & Gas - Energy|1|103.73|113.79
2024-03-26|WY|Timber REITs - Real Estate|1|33.38|35.45
2024-03-26|NTAP|Technology Hardware, Storage & Peripherals - Information Technology|8|105.31|104.72
2024-03-26|MET|Life & Health Insurance - Financials|1|69.73|73.06
2024-03-26|WBD|Broadcasting - Communication Services|2|8.11|8.38
